signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.478.user.literaturese.post.157,1462714109,literaturese,157,"Pessoal, passando pra avisar que amanhã não vou conseguir abrir nossa live de sprints/foco, infelizmente! 
Depois conto pra vocês de uma novidade e tals 💛","Pessoal, passando pra avisar que amanhã não vou conseguir abrir nossa live de sprints/foco, infelizmente! Depois conto pra vocês de uma novidade e tals 💛",2021-02-07 20:57:18+00:00,https://t.me/literaturese/157,,,1801,1,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.479.user.literaturese.post.156,1462714109,literaturese,156,"Hoje, às 19h, vou participar como convidada de uma live no perfil da Isa @avalancheliteraria lá no Instagram, sobre meu trabalho como criadora de conteúdo literário e a profissionalização do L-se 💜

Pega o link: https://instagram.com/avalancheliteraria?igshid=1mleneemrlf74g","Hoje, às 19h, vou participar como convidada de uma live no perfil da Isa @avalancheliteraria lá no Instagram, sobre meu trabalho como criadora de conteúdo literário e a profissionalização do L-se 💜 Pega o link: https://instagram.com/avalancheliteraria?igshid=1mleneemrlf74g",2021-02-05 20:30:09+00:00,https://t.me/literaturese/156,,,2032,1,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.480.user.literaturese.post.155,1462714109,literaturese,155,"Daqui a pouco, às 18h30, nos encontramos na live de sprints com a Ju! ➡️ Link pra live: https://youtu.be/bbyiPKNYPE8","Daqui a pouco, às 18h30, nos encontramos na live de sprints com a Ju! ➡️ Link pra live: https://youtu.be/bbyiPKNYPE8",2021-02-03 20:52:23+00:00,https://t.me/literaturese/155,,,1723,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.481.user.literaturese.post.154,1462714109,literaturese,154,"Amanhã teremos a companhia da Ju Cirqueira (Nuvem Literária // @jucirqueira) nos sprints de quarta-feira! 😱
Bora ler com a gente? ➡️ Link pra live: https://youtu.be/bbyiPKNYPE8",Amanhã teremos a companhia da Ju Cirqueira (Nuvem Literária // @jucirqueira) nos sprints de quarta-feira! 😱 Bora ler com a gente? ➡️ Link pra live: https://youtu.be/bbyiPKNYPE8,2021-02-03 00:11:57+00:00,https://t.me/literaturese/154,,,1855,7,3,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/bbyiPKNYPE8,youtu.be,"LIVE de Sprints com a Ju Cirqueira // quarta, das 18h30 às 20h","Quarta-feira, dia 03/02, das 18h30 às 20h: pegue seu livro e venha ler com a gente (ou seus estudos/escrita)! Hoje teremos a companhia da Ju Cirqueira, do ca...",,,,,,,,,,,,,,,,,,,
msg_iteration.482.user.literaturese.post.153,1462714109,literaturese,153,"🔔 Vídeo novo no ar! VLOG de mudança: organização das estantes de livros!
Comente lá o que achou desse trabalhão que foi dar conta de tudo? 🥰
https://youtu.be/wlQUX-jL1xc",🔔 Vídeo novo no ar! VLOG de mudança: organização das estantes de livros! Comente lá o que achou desse trabalhão que foi dar conta de tudo? 🥰 https://youtu.be/wlQUX-jL1xc,2021-02-02 13:30:27+00:00,https://t.me/literaturese/153,,,1661,0,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/wlQUX-jL1xc,youtu.be,Organizando as estantes de livros depois da mudança! // VLOG,⭐ Seja um padrinho/madrinha do Literature-se: https://www.catarse.me/literaturese〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o...,,,,,,,,,,,,,,,,,,,
msg_iteration.483.user.literaturese.post.151,1462714109,literaturese,151,"E hoje é segunda-feira, né? Então teremos nossa live de sprints, das 18h30 às 20h: https://youtu.be/-7BYw5RkM1Q","E hoje é segunda-feira, né? Então teremos nossa live de sprints, das 18h30 às 20h: https://youtu.be/-7BYw5RkM1Q",2021-02-01 13:38:34+00:00,https://t.me/literaturese/151,,,1610,2,0,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/-7BYw5RkM1Q,youtu.be,"LIVE de SPRINTS: bora ler comigo? // segunda, das 18h30 às 20h","Segunda-feira, dia 01/02, das 18h30 às 20h: pegue seu livro e venha ler comigo!
O que são os sprints de leitura? São períodos determinados em que passamos focados juntos, cada um com o seu livro (mas pode ser também na escrita, nos estudos...)
Não se trata de uma leitura em voz alta, mas sim um momento conjunto.
Bora? 😍📚

⭐ Apadrinhe o Literature-se e receba como uma das recompensas o L-cast – o podcast de Leitura Conjunta: https://www.catarse.me/literaturese

Playlist que estou ouvindo: https://open.spotify.com/user/chilledcow/playlist/0vvXsWCC9xrXsKd4FyS8kM?si=9wSn-bLfRdu_b-6DZyfyMg
​
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
​📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky
​
・Cronograma da LC de ""Crime e castigo"": https://t.me/literaturese/126
​・Grupo *aberto* da Leitura Conjunta no Telegram: https://t.me/joinchat/Si8zA_vFdqVg_UV1

〰️ Me adicione nas redes sociais:
・Instagram: http://bit.ly/2OMsL4d…",,,,,,,,,,,,,,,,,,,
msg_iteration.484.user.literaturese.post.150,1462714109,literaturese,150,"Em instantes, vou ao ar no PeraCast pra conversar sobre as coisa tudo 😁 Vem ver! https://m.twitch.tv/perasemacento","Em instantes, vou ao ar no PeraCast pra conversar sobre as coisa tudo 😁 Vem ver! https://m.twitch.tv/perasemacento",2021-01-29 19:10:00+00:00,https://t.me/literaturese/150,,,1862,0,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://m.twitch.tv/perasemacento,m.twitch.tv,Perasemacento - Twitch,"📣Produção de conteúdo empático e diverso, feito à base de muito café e amor. O conhecimento precisa ser compartilhado.",,,,,,,,,,,,,,,,,,,
msg_iteration.485.user.literaturese.post.149,1462714109,literaturese,149,Vem pra live de Crica! https://youtu.be/-0sMdEOUS-g,Vem pra live de Crica! https://youtu.be/-0sMdEOUS-g,2021-01-28 21:56:22+00:00,https://t.me/literaturese/149,,,1707,0,0,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/-0sMdEOUS-g,youtu.be,Leitura Conjunta: Crime e castigo // live de discussão: partes I e II,"Na quinta-feira 28/01, às 19h, temos um encontro marcado: conversaremos sobre as partes I e II de ""Crime e castigo"", livro da nossa Leitura Conjunta de janei...",,,,,,,,,,,,,,,,,,,
msg_iteration.486.user.literaturese.post.148,1462714109,literaturese,148,"Bom dia de live sobre Crime e castigo! Hoje é nosso encontro, ehn?
🔜 https://youtu.be/-0sMdEOUS-g","Bom dia de live sobre Crime e castigo! Hoje é nosso encontro, ehn? 🔜 https://youtu.be/-0sMdEOUS-g",2021-01-28 13:00:41+00:00,https://t.me/literaturese/148,,,1714,1,0,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/-0sMdEOUS-g,youtu.be,Leitura Conjunta: Crime e castigo // live de discussão: partes I e II,"Na quinta-feira 28/01, às 19h, temos um encontro marcado: conversaremos sobre as partes I e II de ""Crime e castigo"", livro da nossa Leitura Conjunta de janei...",,,,,,,,,,,,,,,,,,,
msg_iteration.487.user.literaturese.post.147,1462714109,literaturese,147,"Lembrando que hoje não temos live de sprints, mas amanhã temos uma só para prosearmos sobre Crime e castigo!","Lembrando que hoje não temos live de sprints, mas amanhã temos uma só para prosearmos sobre Crime e castigo!",2021-01-27 21:02:07+00:00,https://t.me/literaturese/147,,,1672,1,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.488.user.literaturese.post.146,1462714109,literaturese,146,Nossa live de sprints começa daqui 15 minutos: 📚 https://youtu.be/mRMIQLGit3k,Nossa live de sprints começa daqui 15 minutos: 📚 https://youtu.be/mRMIQLGit3k,2021-01-25 21:13:15+00:00,https://t.me/literaturese/146,,,1795,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.489.user.literaturese.post.145,1462714109,literaturese,145,"🔔 Lembrando que essa semana tem live para discutirmos as 2 primeiras partes de “Crime e castigo”, que terminamos ontem!

Ela vai rolar na quinta, 28/01, às 19h no canal (ficará salva para todos). Então dá tempo de por as metas em dia e de preparar as questões que mais querem conversar no bate-papo 😍","🔔 Lembrando que essa semana tem live para discutirmos as 2 primeiras partes de “Crime e castigo”, que terminamos ontem! Ela vai rolar na quinta, 28/01, às 19h no canal (ficará salva para todos). Então dá tempo de por as metas em dia e de preparar as questões que mais querem conversar no bate-papo 😍",2021-01-25 13:10:13+00:00,https://t.me/literaturese/145,,,1817,1,1,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.490.user.literaturese.post.144,1462714109,literaturese,144,"E vamos de mais sprints amanhã, às 18h30? 📚 https://youtu.be/mRMIQLGit3k","E vamos de mais sprints amanhã, às 18h30? 📚 https://youtu.be/mRMIQLGit3k",2021-01-25 00:20:22+00:00,https://t.me/literaturese/144,,,1822,2,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/mRMIQLGit3k,youtu.be,"LIVE de SPRINTS: bora ler comigo? // segunda, das 18h30 às 20h","Segunda-feira, dia 18/01, das 18h30 às 20h: pegue seu livro e venha ler comigo!
O que são os sprints de leitura? São períodos determinados em que passamos lendo juntos, cada um com o seu livro.
Não se trata de uma leitura em voz alta, mas sim um momento de leitura conjunta.
Bora? 😍📚

Playlist que estou ouvindo: https://open.spotify.com/user/chilledcow/playlist/0vvXsWCC9xrXsKd4FyS8kM?si=9wSn-bLfRdu_b-6DZyfyMg
​
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
​📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky
​
・Cronograma da LC de ""Crime e castigo"": https://t.me/literaturese/126
​・Grupo *aberto* da Leitura Conjunta no Telegram: https://t.me/joinchat/Si8zA_vFdqVg_UV1

⭐ Apadrinhe o Literature-se e receba como uma das recompensas o L-cast – o podcast de Leitura Conjunta: https://www.padrim.com.br/literaturese

〰️ Me adicione nas redes sociais:
・Instagram: http://bit.ly/2OMsL4d
・Facebook: http://bit.ly/2OLpdPO…",,,,,,,,,,,,,,,,,,,
msg_iteration.491.user.literaturese.post.142,1462714109,literaturese,142,"Bom dia de live de sprints! 📚Hoje ainda teremos como convidada a leitora e criadora de conteúdo Amanda Azevedo (Lendo e Comentando), que lerá com a gente. 😍
Começamos às 18h30 e vamos até 20h. Te vejo à noite! https://www.youtube.com/watch?v=AVGYfk_fTf4","Bom dia de live de sprints! 📚Hoje ainda teremos como convidada a leitora e criadora de conteúdo Amanda Azevedo (Lendo e Comentando), que lerá com a gente. 😍 Começamos às 18h30 e vamos até 20h. Te vejo à noite! https://www.youtube.com/watch?v=AVGYfk_fTf4",2021-01-20 12:48:03+00:00,https://t.me/literaturese/142,,,2347,3,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://www.youtube.com/watch?v=AVGYfk_fTf4,youtube.com,"LIVE de Sprints: bora ler comigo? // quarta, das 18h30 às 20h","Quarta-feira, dia 20/01, das 18h30 às 20h: pegue seu livro e venha ler comigo (ou seus estudos/escrita)! Hoje teremos a companhia da Amanda Azevedo, do canal Lendo e comentando: https://www.youtube.com/user/Lendoecomentando1 e Insta: https://www.instagram.com/amandazevedo.s/

O que são os sprints de leitura? São períodos determinados em que passamos lendo juntos, cada um com o seu livro.
Não se trata de uma leitura em voz alta, mas sim um momento de leitura conjunta.
Bora? 😍📚

Playlist que estou ouvindo: https://open.spotify.com/user/chilledcow/playlist/0vvXsWCC9xrXsKd4FyS8kM?si=9wSn-bLfRdu_b-6DZyfyMg
​
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
​📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky
​
・Cronograma da LC de ""Crime e castigo"": https://t.me/literaturese/126
​・Grupo *aberto* da Leitura Conjunta no Telegram: https://t.me/joinchat/Si8zA_vFdqVg_UV1

⭐ Apadrinhe o Literature-se e receba como uma das…",,,,,,,,,,,,,,,,,,,
msg_iteration.492.user.literaturese.post.140,1462714109,literaturese,140,"🔔 Último lembrete de domingo: amanhã é dia de live de sprints, bb!
Não se esqueça de me encontrar às 18h30, no Youtube mais próximo de você 🥰
– link pra live: https://www.youtube.com/watch?v=7y0FZIc9gaU","🔔 Último lembrete de domingo: amanhã é dia de live de sprints, bb! Não se esqueça de me encontrar às 18h30, no Youtube mais próximo de você 🥰 – link pra live: https://www.youtube.com/watch?v=7y0FZIc9gaU",2021-01-18 02:03:31+00:00,https://t.me/literaturese/140,,,2230,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://www.youtube.com/watch?v=7y0FZIc9gaU,youtube.com,"LIVE de SPRINTS: bora ler comigo? // segunda, das 18h30 às 20h","Segunda-feira, dia 18/01, das 18h30 às 20h: pegue seu livro e venha ler comigo!
O que são os sprints de leitura? São períodos determinados em que passamos lendo juntos, cada um com o seu livro.
Não se trata de uma leitura em voz alta, mas sim um momento de leitura conjunta.
Bora? 😍📚

Playlist que estou ouvindo: https://open.spotify.com/user/chilledcow/playlist/0vvXsWCC9xrXsKd4FyS8kM?si=9wSn-bLfRdu_b-6DZyfyMg
​
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
​📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky
​
・Cronograma da LC de ""Crime e castigo"": https://t.me/literaturese/126
​・Grupo *aberto* da Leitura Conjunta no Telegram: https://t.me/joinchat/Si8zA_vFdqVg_UV1

⭐ Apadrinhe o Literature-se e receba como uma das recompensas o L-cast – o podcast de Leitura Conjunta: https://www.padrim.com.br/literaturese

〰️ Me adicione nas redes sociais:
・Instagram: http://bit.ly/2OMsL4d
・Facebook: http://bit.ly/2OLpdPO…",,,,,,,,,,,,,,,,,,,
msg_iteration.493.user.literaturese.post.139,1462714109,literaturese,139,"E em março leremos o queeee? “A mão esquerda da escuridão”, da Ursula K. Le Guin! 😍 apertem os cintos!

Link pra Amazon ➡️ https://amzn.to/39BWOUZ","E em março leremos o queeee? “A mão esquerda da escuridão”, da Ursula K. Le Guin! 😍 apertem os cintos! Link pra Amazon ➡️ https://amzn.to/39BWOUZ",2021-01-17 23:57:51+00:00,https://t.me/literaturese/139,,,2049,13,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.494.user.literaturese.post.138,1462714109,literaturese,138,"📚 Um dos livros mais belos que já li está com 60% de desconto! Aliás, minto: são três, porque trata-se de uma trilogia: https://amzn.to/3oPXQmT","📚 Um dos livros mais belos que já li está com 60% de desconto! Aliás, minto: são três, porque trata-se de uma trilogia: https://amzn.to/3oPXQmT",2021-01-16 12:30:29+00:00,https://t.me/literaturese/138,,,2043,1,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://amzn.to/3oPXQmT,amzn.to,Trilogia do adeus,,,,,,,,,,,,,,,,,,,,
msg_iteration.495.user.literaturese.post.137,1462714109,literaturese,137,"Não sei se A mão esquerda da escuridão será o livro escolhido para a próxima LC, mas me avisaram de que o e-book está por apenas R$13: https://amzn.to/39BWOUZ","Não sei se A mão esquerda da escuridão será o livro escolhido para a próxima LC, mas me avisaram de que o e-book está por apenas R$13: https://amzn.to/39BWOUZ",2021-01-15 18:22:26+00:00,https://t.me/literaturese/137,,,1925,3,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://amzn.to/39BWOUZ,amzn.to,A mão esquerda da escuridão,"Compre o eBook A mão esquerda da escuridão, de Guin, Ursula K. Le, na loja eBooks Kindle. Encontre ofertas, os livros mais vendidos e dicas de leitura na Amazon Brasil",,,,,,,,,,,,,,,,,,,
msg_iteration.496.user.literaturese.post.136,1462714109,literaturese,136,"TAG fresquinha na área! 😍 Venha espiar minhas estantes no vídeo que acabou de sair lá no canal: https://youtu.be/m2eFf5eIkPw
Não se esqueça do esquema pra ajudar sua booktuber: assista, dê seu like, comente e compartilhe com seus amigos leitores 🧡","TAG fresquinha na área! 😍 Venha espiar minhas estantes no vídeo que acabou de sair lá no canal: https://youtu.be/m2eFf5eIkPw Não se esqueça do esquema pra ajudar sua booktuber: assista, dê seu like, comente e compartilhe com seus amigos leitores 🧡",2021-01-15 14:55:45+00:00,https://t.me/literaturese/136,,,1940,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/m2eFf5eIkPw,youtu.be,Você tem esse livro? // TAG,"⭐ Seja um padrinho/madrinha do Literature-se: https://www.padrim.com.br/literaturese
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky

Vídeo da Paloma: https://www.youtube.com/watch?v=YWZZjxrw6Cw
Vídeo original: https://www.youtube.com/watch?v=e4YnTYrGs48
Vídeo de quem traduziu: https://www.youtube.com/watch?v=GIekPonqzOk

Categorias:
1. Você tem um livro infantil?
2. Você tem um livro que você não entendeu?
3. Você tem um livro baseado em outra história fictícia?
4. Você tem uma série que não finalizou?
5. Você tem um livro esgotado?
6. Você tem um livro em edição de bolso?
7. Você tem um livro escrito por um autor usando um pseudônimo?
8. Você tem um livro ilustrado?
9. Você tem um livro que nunca ouviu falar antes?
10. Você tem um livro que foi adaptado pela tv?
11. Você tem um livro escrito por alguém que é originalmente famoso por outra coisa? (celebridade…",,,,,,,,,,,,,,,,,,,
msg_iteration.497.user.literaturese.post.135,1462714109,literaturese,135,"E vamos de mais lives sobre Crime e castigo? 🤩
Anota na agenda:
☑️ Dia 28/01: conversaremos sobre as partes I e II
☑️ Dia 11/02: conversaremos sobre as partes I, II, III e IV
➖ O livro é dividido em 6 partes, então na live final (marcada para o dia 01/03), conversaremos sobre todas elas e nossa experiência de leitura como um todo.

Sempre às 19h, no Youtube, e ficam salvas.","E vamos de mais lives sobre Crime e castigo? 🤩 Anota na agenda: ☑️ Dia 28/01: conversaremos sobre as partes I e II ☑️ Dia 11/02: conversaremos sobre as partes I, II, III e IV ➖ O livro é dividido em 6 partes, então na live final (marcada para o dia 01/03), conversaremos sobre todas elas e nossa experiência de leitura como um todo. Sempre às 19h, no Youtube, e ficam salvas.",2021-01-14 21:19:38+00:00,https://t.me/literaturese/135,,,1869,1,9,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.498.user.literaturese.post.132,1462714109,literaturese,132,"Amanhã (quarta), teremos mais live de sprint, no mesmo esquema de segunda: das 18h30 às 20h
Bora ler comigo? 😍
https://youtu.be/_Uv0I3yQnm4","Amanhã (quarta), teremos mais live de sprint, no mesmo esquema de segunda: das 18h30 às 20h Bora ler comigo? 😍 https://youtu.be/_Uv0I3yQnm4",2021-01-13 00:57:12+00:00,https://t.me/literaturese/132,,,2170,0,0,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/_Uv0I3yQnm4,youtu.be,"LIVE de Sprints: bora ler comigo? // quarta, das 18h30 às 20h","Quarta-feira, dia 13/01, das 18h30 às 20h: pegue seu livro e venha ler comigo (ou seus estudos/escrita)!
O que são os sprints de leitura? São períodos determinados em que passamos lendo juntos, cada um com o seu livro.
Não se trata de uma leitura em voz alta, mas sim um momento de leitura conjunta.
Bora? 😍📚

Playlist que estou ouvindo: https://open.spotify.com/user/chilledcow/playlist/0vvXsWCC9xrXsKd4FyS8kM?si=9wSn-bLfRdu_b-6DZyfyMg
​
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
​📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky
​
・Cronograma da LC de ""Crime e castigo"": https://t.me/literaturese/126
​・Grupo *aberto* da Leitura Conjunta no Telegram: https://t.me/joinchat/Si8zA_vFdqVg_UV1

⭐ Apadrinhe o Literature-se e receba como uma das recompensas o L-cast – o podcast de Leitura Conjunta: https://www.padrim.com.br/literaturese

〰️ Me adicione nas redes sociais:
・Instagram: http://bit.ly/2OMsL4d
・Facebook:…",,,,,,,,,,,,,,,,,,,
msg_iteration.499.user.literaturese.post.129,1462714109,literaturese,129,"Amanhã temos nossa primeira live de sprints. Pegue seu livro e venha ler comigo! 😍📚
https://www.youtube.com/watch?v=mHb2fhgvNs4",Amanhã temos nossa primeira live de sprints. Pegue seu livro e venha ler comigo! 😍📚 https://www.youtube.com/watch?v=mHb2fhgvNs4,2021-01-10 23:47:18+00:00,https://t.me/literaturese/129,,,2454,2,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://www.youtube.com/watch?v=mHb2fhgvNs4,youtube.com,"LIVE de SPRINTS: bora ler comigo? // segunda, das 18h30 às 20h","Segunda-feira, dia 11/01, das 18h30 às 20h: pegue seu livro e venha ler comigo!
O que são os sprints de leitura? São períodos determinados em que passamos lendo juntos, cada um com o seu livro.
Não se trata de uma leitura em voz alta, mas sim um momento de leitura conjunta.
Bora? 😍📚
​
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
​📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky
​
・Cronograma da LC de ""Crime e castigo"": https://t.me/literaturese/126
​・Grupo *aberto* da Leitura Conjunta no Telegram: https://t.me/joinchat/Si8zA_vFdqVg_UV1

⭐ Apadrinhe o Literature-se e receba como uma das recompensas o L-cast – o podcast de Leitura Conjunta: https://www.padrim.com.br/literaturese

〰️ Me adicione nas redes sociais:
・Instagram: http://bit.ly/2OMsL4d
・Facebook: http://bit.ly/2OLpdPO
・Twitter: http://bit.ly/2Me7IG0

Endereço para envio de livros, cartas etc.:
〰️ Caixa Postal 9089
Botafogo – Rio de Janeiro
CEP…",,,,,,,,,,,,,,,,,,,
msg_iteration.500.user.literaturese.post.128,1462714109,literaturese,128,"O vídeo sobre o Desafio Literature-se 2021 já está no ar! 🤩
Conte lá nos comentários o que está pretendendo ler para cada categoria?
Assim compartilhamos ideias e sugestões!

https://youtu.be/1apA4OA5Thc",O vídeo sobre o Desafio Literature-se 2021 já está no ar! 🤩 Conte lá nos comentários o que está pretendendo ler para cada categoria? Assim compartilhamos ideias e sugestões! https://youtu.be/1apA4OA5Thc,2021-01-08 14:07:06+00:00,https://t.me/literaturese/128,,,2705,2,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://youtu.be/1apA4OA5Thc,youtu.be,Desafio Literature-se 2021,"ERRATA: o livro do Dostoiévski in media res não é ""O idiota"", mas ""O jogador""!
⭐ Seja um padrinho/madrinha do Literature-se: https://www.padrim.com.br/literaturese
〰️ Compre seus livros (e outros produtos) pelos meus links e contribua com o Literature-se: 
📌 Amazon: https://amzn.to/2J8Wh3A
📌 Submarino: https://afl.b2w.io/94KE
📌 Americanas: https://afl.b2w.io/94Ky

〰️ Me adicione nas redes sociais:
・Instagram: http://bit.ly/2OMsL4d
・Facebook: http://bit.ly/2OLpdPO
・Twitter: http://bit.ly/2Me7IG0

Categorias do desafio:
1. Primeiro livro publicado pelo autor
2. Literatura queer
3. Livro que inaugurou um movimento literário/estético
4. Jornalismo literário
5. Fluxo da consciência
6. Biografia
7. Literatura de povos originários
8. Crônicas
9. In media res
10. Literatura vitoriana
11. Literatura afro/negro-brasileira
12. Poesia nacional contemporânea

Sugestões de conteúdos:
Episódio do podcast Narrativas sobre literatura queer: https://carambaia.com.br/blog/literatura-queer/
Todos os livros que li em 2020: https://www.youtube.com/watch?v=ght2thhhAYA&
Os 10 melhores livros que li em 2020: https://www.youtube.com/watch?v=tNv38AS8JJk
Canal All About That Book: https://www.youtube.com/watch?v=gc6rjCaw3ew
Artigo sobre in media res (Sérgio Rodrigues): http://todoprosa.com.br/os-comecos-mais-inesqueciveis-v/
Instagram Quilombo Literário: https://www.instagram.com/quilomboliterario/
Instagram Literatoando: https://www.instagram.com/litera.toando/

Livros citados:
Perto do coração selvagem: https://amzn.to/39hxWlz
Aquele que é digno de ser amado: https://amzn.to/3othLro
O quarto de Giovanni: https://amzn.to/3nmvZch
Morangos mofados: https://amzn.to/3q0TuJH
Amora: https://amzn.to/39gOpX5
Memórias póstumas de Brás Cubas: https://amzn.to/2LsPCCm
Germinal: https://amzn.to/3hWFoXe
As flores do mal: https://amzn.to/3i2abBW
Os sertões: https://amzn.to/3i2ajkU
A sangue frio: https://amzn.to/3ns3DO3
A guerra não tem rosto de mulher: https://amzn.to/2XoSmDm
Mrs. Dalloway: https://amzn.to/38s5rC8
Ulysses: https://amzn.to/38v5NZ7
O som e a fúria: https://amzn.to/397SzjW
As meninas: https://amzn.to/3oDOIBu
Van Gogh: https://amzn.to/39cD5LA
Popol Vuh: https://amzn.to/35hzcDZ
A queda do céu: https://amzn.to/2XprSln
Os lusíadas: https://amzn.to/3nv4uxk
Eneida: https://amzn.to/2LuRiLN
Coração das trevas: https://amzn.to/3hYHHsz
Um conto de duas cidades: https://amzn.to/3osO223
Quarto de despejo: https://amzn.to/3hR0zK8
Becos da memória: https://amzn.to/3oDQxOQ
Ponciá Vicêncio: https://amzn.to/3s6bVyB
Úrsula: https://amzn.to/2JWDZDn
Livro das semelhanças: https://amzn.to/3bmlgfQ

Endereço para envio de livros, cartas etc.:
〰️ Caixa Postal 9089
Botafogo – Rio de Janeiro
CEP 22270-970
*O envio não garante exposição no canal. Sobre isso, peço que entre previamente em contato por e-mail.

〰️ E-mail para contato: blogliterature-se@hotmail.com",,,,,,,,,,,,,,,,,,,
msg_iteration.501.user.literaturese.post.127,1462714109,literaturese,127,,,2021-01-07 20:41:36+00:00,https://t.me/literaturese/127,,,3461,0,16,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.502.user.literaturese.post.126,1462714109,literaturese,126,"Aproveito para compartilhar novamente o cronograma da LC de ""Crime e castigo"" (edição da editora Todavia).

A correspondência para outras edições que foi compartilhada por leitores está na mídia do grupo da LC.","Aproveito para compartilhar novamente o cronograma da LC de ""Crime e castigo"" (edição da editora Todavia). A correspondência para outras edições que foi compartilhada por leitores está na mídia do grupo da LC.",2021-01-07 20:41:36+00:00,https://t.me/literaturese/126,,,3414,11,17,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
